partition,soil_moisture_pct_nfk,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,irrigation_type,water_source,field_area_ha,irrigation_need
1,40.1,18.0,0.5,sand,drip,groundwater_well,28.1,1
1,65.6,0.0,0.2,sand,drip,groundwater_well,28.1,0
1,60.7,0.0,0.3,sand,drip,groundwater_well,28.1,0
1,55.4,0.0,0.9,sand,drip,groundwater_well,28.1,0
1,56.7,0.0,0.0,sand,drip,groundwater_well,28.1,0
1,63.9,0.0,0.0,sand,drip,groundwater_well,28.1,0
1,58.6,0.0,0.0,sand,drip,groundwater_well,28.1,0
1,53.7,0.0,0.0,sand,drip,groundwater_well,28.1,0
1,55.7,0.0,0.0,sand,drip,groundwater_well,28.1,0
1,56.3,0.0,0.0,sand,drip,groundwater_well,28.1,0
1,42.2,0.0,0.0,sand,drip,groundwater_well,28.1,0
1,44.4,0.0,0.2,sand,drip,groundwater_well,28.1,1
1,43.7,0.0,0.0,sand,drip,groundwater_well,28.1,1
1,43.8,0.0,0.2,sand,drip,groundwater_well,28.1,1
1,64.9,18.0,0.1,sand,drip,groundwater_well,28.1,0
1,61.1,18.0,0.4,sand,drip,groundwater_well,28.1,0
1,60.1,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,59.4,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,57.4,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,52.7,18.0,6.8,sand,drip,groundwater_well,28.1,0
1,63.8,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,65.9,18.0,4.1,sand,drip,groundwater_well,28.1,0
1,65.7,18.0,0.9,sand,drip,groundwater_well,28.1,0
1,64.0,18.0,5.5,sand,drip,groundwater_well,28.1,0
1,67.0,18.0,0.1,sand,drip,groundwater_well,28.1,0
1,71.9,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,71.1,18.0,0.4,sand,drip,groundwater_well,28.1,0
1,64.4,18.0,0.4,sand,drip,groundwater_well,28.1,0
1,62.7,18.0,0.2,sand,drip,groundwater_well,28.1,0
1,58.3,18.0,1.7,sand,drip,groundwater_well,28.1,0
1,60.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,54.9,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,52.2,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,46.1,18.0,0.6,sand,drip,groundwater_well,28.1,1
1,70.5,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,67.3,18.0,0.4,sand,drip,groundwater_well,28.1,0
1,63.4,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,58.9,18.0,10.4,sand,drip,groundwater_well,28.1,0
1,73.4,18.0,4.4,sand,drip,groundwater_well,28.1,0
1,76.7,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,71.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,63.1,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,61.5,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,56.9,18.0,0.6,sand,drip,groundwater_well,28.1,0
1,50.1,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,42.0,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,44.4,18.0,0.2,sand,drip,groundwater_well,28.1,1
1,49.8,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,35.2,18.0,0.0,sand,drip,groundwater_well,28.1,2
1,58.6,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,48.5,18.0,0.1,sand,drip,groundwater_well,28.1,0
1,46.4,18.0,0.6,sand,drip,groundwater_well,28.1,1
1,40.5,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,66.8,18.0,4.3,sand,drip,groundwater_well,28.1,0
1,67.1,18.0,0.5,sand,drip,groundwater_well,28.1,0
1,60.8,18.0,0.3,sand,drip,groundwater_well,28.1,0
1,55.4,18.0,0.3,sand,drip,groundwater_well,28.1,0
1,52.2,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,52.2,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,52.2,18.0,0.1,sand,drip,groundwater_well,28.1,0
1,52.2,18.0,0.6,sand,drip,groundwater_well,28.1,0
1,52.2,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,74.1,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,58.7,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,54.5,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,70.3,18.0,0.6,sand,drip,groundwater_well,28.1,0
1,56.3,18.0,0.5,sand,drip,groundwater_well,28.1,1
1,72.3,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,64.1,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,57.6,18.0,1.0,sand,drip,groundwater_well,28.1,1
1,46.1,18.0,0.6,sand,drip,groundwater_well,28.1,2
1,61.3,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,48.8,18.0,0.4,sand,drip,groundwater_well,28.1,1
1,74.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,54.8,18.0,0.6,sand,drip,groundwater_well,28.1,1
1,71.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,63.3,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,48.8,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,63.8,18.0,0.1,sand,drip,groundwater_well,28.1,0
1,51.5,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,68.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,52.0,18.0,0.2,sand,drip,groundwater_well,28.1,1
1,73.3,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,55.1,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,71.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,60.9,18.0,0.3,sand,drip,groundwater_well,28.1,1
1,72.7,18.0,0.3,sand,drip,groundwater_well,28.1,0
1,67.7,18.0,0.2,sand,drip,groundwater_well,28.1,0
1,49.8,18.0,0.4,sand,drip,groundwater_well,28.1,1
1,42.6,18.0,0.5,sand,drip,groundwater_well,28.1,2
1,58.5,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,76.3,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,60.9,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,51.2,18.0,0.4,sand,drip,groundwater_well,28.1,1
1,38.2,18.0,0.2,sand,drip,groundwater_well,28.1,2
1,52.7,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,72.1,18.0,0.2,sand,drip,groundwater_well,28.1,0
1,57.5,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,47.1,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,47.1,18.0,0.2,sand,drip,groundwater_well,28.1,2
1,47.1,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,47.1,18.0,0.2,sand,drip,groundwater_well,28.1,0
1,47.1,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,47.1,18.0,0.2,sand,drip,groundwater_well,28.1,1
1,47.1,18.0,0.0,sand,drip,groundwater_well,28.1,2
1,47.1,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,47.1,18.0,0.1,sand,drip,groundwater_well,28.1,0
1,47.1,18.0,0.3,sand,drip,groundwater_well,28.1,0
1,54.6,18.0,6.1,sand,drip,groundwater_well,28.1,1
1,85.2,18.0,0.5,sand,drip,groundwater_well,28.1,0
1,80.7,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,65.6,18.0,6.5,sand,drip,groundwater_well,28.1,0
1,67.3,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,48.8,18.0,0.3,sand,drip,groundwater_well,28.1,1
1,72.1,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,59.9,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,48.5,18.0,0.5,sand,drip,groundwater_well,28.1,0
1,57.5,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,43.3,18.0,0.9,sand,drip,groundwater_well,28.1,0
1,45.0,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,31.0,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,26.8,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,26.8,18.0,0.0,sand,drip,groundwater_well,28.1,2
1,26.8,18.0,0.5,sand,drip,groundwater_well,28.1,0
1,26.8,18.0,0.3,sand,drip,groundwater_well,28.1,1
1,26.8,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,26.8,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,47.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,50.3,18.0,1.9,sand,drip,groundwater_well,28.1,0
1,42.7,18.0,0.4,sand,drip,groundwater_well,28.1,1
1,40.0,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,35.6,18.0,0.6,sand,drip,groundwater_well,28.1,1
1,29.4,18.0,0.5,sand,drip,groundwater_well,28.1,1
1,48.1,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,48.2,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,42.5,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,37.7,18.0,2.1,sand,drip,groundwater_well,28.1,1
1,59.6,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,50.2,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,51.3,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,45.6,18.0,0.5,sand,drip,groundwater_well,28.1,0
1,45.5,18.0,0.3,sand,drip,groundwater_well,28.1,0
1,37.2,18.0,0.3,sand,drip,groundwater_well,28.1,1
1,31.9,18.0,0.4,sand,drip,groundwater_well,28.1,1
1,36.3,18.0,0.9,sand,drip,groundwater_well,28.1,1
1,59.5,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,53.6,18.0,0.3,sand,drip,groundwater_well,28.1,0
1,53.7,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,44.6,18.0,0.1,sand,drip,groundwater_well,28.1,0
1,41.4,18.0,0.7,sand,drip,groundwater_well,28.1,1
1,65.9,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,63.4,18.0,0.8,sand,drip,groundwater_well,28.1,0
1,56.7,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,52.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,47.4,18.0,0.7,sand,drip,groundwater_well,28.1,0
1,51.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,44.0,18.0,0.2,sand,drip,groundwater_well,28.1,0
1,36.6,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,41.7,18.0,0.3,sand,drip,groundwater_well,28.1,1
1,64.0,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,62.7,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,56.6,18.0,0.2,sand,drip,groundwater_well,28.1,0
1,48.9,18.0,0.0,sand,drip,groundwater_well,28.1,0
1,54.6,18.0,0.2,sand,drip,groundwater_well,28.1,0
1,42.5,18.0,0.5,sand,drip,groundwater_well,28.1,0
1,45.3,18.0,0.5,sand,drip,groundwater_well,28.1,1
1,37.7,18.0,2.7,sand,drip,groundwater_well,28.1,1
1,39.0,18.0,0.0,sand,drip,groundwater_well,28.1,1
1,34.3,18.0,0.5,sand,drip,groundwater_well,28.1,1
1,34.8,18.0,0.1,sand,drip,groundwater_well,28.1,1
2,75.0,0.0,5.6,loam,pivot,irrigation_canal,7.1,0
2,81.2,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,81.4,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,82.7,0.0,1.3,loam,pivot,irrigation_canal,7.1,0
2,82.7,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,83.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,77.8,0.0,3.7,loam,pivot,irrigation_canal,7.1,0
2,84.6,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,75.4,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,81.3,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,77.6,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,85.1,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,75.8,0.0,0.6,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,1.0,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.9,0.0,7.6,loam,pivot,irrigation_canal,7.1,0
2,81.3,0.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,78.9,0.0,9.9,loam,pivot,irrigation_canal,7.1,0
2,88.5,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,84.3,0.0,6.7,loam,pivot,irrigation_canal,7.1,0
2,91.1,0.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,84.9,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,88.7,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,86.5,0.0,3.8,loam,pivot,irrigation_canal,7.1,0
2,88.1,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,91.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,89.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,85.4,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,83.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,85.5,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,83.0,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,80.0,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,82.1,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,83.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,75.4,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,80.4,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,67.8,0.0,22.4,loam,pivot,irrigation_canal,7.1,0
2,,0.0,21.8,loam,pivot,irrigation_canal,7.1,0
2,100.0,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,90.4,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,90.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,89.4,0.0,0.8,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.7,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.8,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,2.0,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,26.6,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.6,loam,pivot,irrigation_canal,7.1,0
2,88.2,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,86.3,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,87.6,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,81.9,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,77.9,0.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,81.7,0.0,0.6,loam,pivot,irrigation_canal,7.1,0
2,75.4,0.0,3.7,loam,pivot,irrigation_canal,7.1,0
2,80.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,75.6,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,66.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,73.2,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,63.5,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,58.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,61.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,57.6,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,52.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,51.9,0.0,0.4,loam,pivot,irrigation_canal,7.1,1
2,72.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,62.9,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,66.3,30.0,0.8,loam,pivot,irrigation_canal,7.1,0
2,61.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,59.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,59.2,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,54.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,48.6,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,71.7,30.0,2.9,loam,pivot,irrigation_canal,7.1,0
2,64.4,30.0,11.7,loam,pivot,irrigation_canal,7.1,0
2,69.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,72.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,62.0,30.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,56.6,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,74.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,74.7,30.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,69.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,65.7,30.0,1.9,loam,pivot,irrigation_canal,7.1,0
2,67.5,30.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,58.1,30.0,7.9,loam,pivot,irrigation_canal,7.1,1
2,80.4,30.0,0.8,loam,pivot,irrigation_canal,7.1,0
2,83.9,30.0,0.6,loam,pivot,irrigation_canal,7.1,0
2,75.6,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,74.6,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,76.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,65.1,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,64.4,30.0,0.1,loam,pivot,irrigation_canal,7.1,1
2,57.7,30.0,10.9,loam,pivot,irrigation_canal,7.1,1
2,57.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,57.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,57.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,57.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,57.7,30.0,2.4,loam,pivot,irrigation_canal,7.1,2
2,68.0,30.0,0.8,loam,pivot,irrigation_canal,7.1,0
2,65.2,30.0,0.7,loam,pivot,irrigation_canal,7.1,0
2,64.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,56.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,48.7,30.0,0.8,loam,pivot,irrigation_canal,7.1,1
2,51.6,30.0,0.1,loam,pivot,irrigation_canal,7.1,1
2,49.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,2
2,66.4,30.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,58.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,55.6,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,58.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,54.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,65.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,81.6,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,73.2,30.0,18.3,loam,pivot,irrigation_canal,7.1,0
2,83.5,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.5,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,73.8,30.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,78.7,30.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,72.5,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,71.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,61.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,57.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,64.9,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,76.9,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,76.6,30.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,75.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,70.1,30.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,69.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,61.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,62.6,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,58.9,30.0,1.5,loam,pivot,irrigation_canal,7.1,0
2,60.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,64.3,30.0,5.3,loam,pivot,irrigation_canal,7.1,0
2,66.3,30.0,2.7,loam,pivot,irrigation_canal,7.1,0
2,53.5,30.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,62.6,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,61.9,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,53.2,30.0,1.3,loam,pivot,irrigation_canal,7.1,0
2,58.5,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,54.9,30.0,0.8,loam,pivot,irrigation_canal,7.1,0
2,60.5,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,56.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,50.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,60.4,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,53.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,49.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,54.2,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,61.4,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,61.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,56.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,60.0,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,58.7,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,56.1,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,62.2,0.0,10.7,loam,pivot,irrigation_canal,7.1,0
2,70.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,62.1,0.0,5.2,loam,pivot,irrigation_canal,7.1,0
2,69.5,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,71.3,0.0,8.9,loam,pivot,irrigation_canal,7.1,0
2,78.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,67.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,69.8,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,70.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,67.0,0.0,2.5,loam,pivot,irrigation_canal,7.1,0
2,72.9,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,67.1,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,69.5,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,17.8,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,5.9,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,68.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,82.6,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,77.9,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,79.7,0.0,0.5,loam,pivot,irrigation_canal,7.1,0
2,80.1,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,74.6,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,74.3,0.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,75.4,0.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,68.5,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,59.3,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,69.1,0.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,61.0,0.0,5.4,loam,pivot,irrigation_canal,7.1,0
2,68.1,0.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,62.0,0.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,57.1,0.0,0.4,loam,pivot,irrigation_canal,7.1,0
2,52.5,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,53.0,0.0,0.2,loam,pivot,irrigation_canal,7.1,0
2,52.1,0.0,0.7,loam,pivot,irrigation_canal,7.1,1
2,50.7,0.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,47.4,0.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,46.3,0.0,0.4,loam,pivot,irrigation_canal,7.1,1
2,,0.0,0.9,loam,pivot,irrigation_canal,7.1,1
2,40.4,0.0,0.5,loam,pivot,irrigation_canal,7.1,2
2,40.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,40.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,40.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,40.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,63.0,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,59.8,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,54.0,30.0,0.1,loam,pivot,irrigation_canal,7.1,0
2,58.1,30.0,2.1,loam,pivot,irrigation_canal,7.1,0
2,50.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,51.2,30.0,0.6,loam,pivot,irrigation_canal,7.1,1
2,64.9,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,63.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,60.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,54.7,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,47.8,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,52.2,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,40.3,30.0,0.3,loam,pivot,irrigation_canal,7.1,1
2,32.8,30.0,0.0,loam,pivot,irrigation_canal,7.1,2
2,55.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,51.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,44.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,68.2,30.0,0.3,loam,pivot,irrigation_canal,7.1,0
2,62.4,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,58.1,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,49.3,30.0,0.0,loam,pivot,irrigation_canal,7.1,0
2,50.1,30.0,0.9,loam,pivot,irrigation_canal,7.1,1
2,44.9,30.0,0.0,loam,pivot,irrigation_canal,7.1,1
2,45.8,30.0,0.0,loam,pivot,irrigation_canal,7.1,2
